post_link,posted_title,posted_date,brand,model,grade,trim_edition,year_of_manufacture,condition,transmission,body_type,fuel_type,engine_capacity,mileage,vehicle_price
https://ikman.lk/en/ad/mitsubishi-pajero-1991-for-sale-hambantota,Mitsubishi Pajero 1991,"Posted on 14 Aug 11:48 am, Hambantota City, Hambantota3053views",Mitsubishi,Pajero,0,1991,1991,Used,Automatic,SUV / 4x4,Diesel,"2,490 cc","260,000 km","Rs 8,650,000"
https://ikman.lk/en/ad/mitsubishi-l200-auto-double-cab-2008-for-sale-gampaha,Mitsubishi L200 Auto Double Cab 2008,"Posted on 10 Aug 1:51 pm, Kadawatha, Gampaha5017views",Mitsubishi,L200,0,Auto Double Cab,2008,Used,Automatic,0,Diesel,"2,477 cc","171,731 km","Rs 9,450,000"
https://ikman.lk/en/ad/mitsubishi-montero-2015-for-sale-colombo-447,Mitsubishi Montero 2015,"Posted on 06 Aug 4:52 pm, Battaramulla, Colombo4053views",Mitsubishi,Montero,0,Mitsubishi,2015,Used,Automatic,SUV / 4x4,Diesel,"3,200 cc","175,000 km","Rs 36,500,000"
https://ikman.lk/en/ad/mitsubishi-outlander-phev-full-option-2014-for-sale-colombo-16,Mitsubishi Outlander PHEV FULL OPTION 2014,"Posted on 24 Sep 3:38 pm, Boralesgamuwa, Colombo",Mitsubishi,Outlander,0,PHEV  FULL OPTION ,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,990 cc","122,965 km","Rs 14,790,000"
https://ikman.lk/en/ad/mitsubishi-outlander-phev-2014-for-sale-kandy-1,Mitsubishi Outlander PHEV 2014,"Posted on 24 Sep 3:27 pm, Kandy City, Kandy931views",Mitsubishi,Outlander,0,PHEV,2014,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","135,000 km","Rs 14,000,000"
https://ikman.lk/en/ad/mitsubishi-outlander-phv-premium-2015-for-sale-colombo-5,Mitsubishi Outlander PHV Premium 2015,"Posted on 24 Sep 9:22 am, Kohuwala, Colombo",Mitsubishi,Outlander,0,PHV Premium ,2015,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","107,000 km","Rs 15,695,000"
https://ikman.lk/en/ad/mitsubishi-outlander-2013-for-sale-colombo-168,Mitsubishi Outlander 2013,"Posted on 24 Sep 7:12 am, Piliyandala, Colombo1361views",Mitsubishi,Outlander,0,0,2013,Used,Automatic,0,Hybrid,"2,000 cc","105,000 km","Rs 14,600,000"
https://ikman.lk/en/ad/mitsubishi-outlander-new-face-4way-camera-2015-for-sale-colombo,Mitsubishi Outlander NEW FACE 4WAY CAMERA 2015,"Posted on 20 Sep 5:42 pm, Boralesgamuwa, Colombo1061views",Mitsubishi,Outlander,0,NEW FACE 4WAY CAMERA,2015,Used,Automatic,SUV / 4x4,Hybrid,"1,990 cc","131,000 km","Rs 18,290,000"
https://ikman.lk/en/ad/mitsubishi-outlander-phev-2013-for-sale-matara,Mitsubishi Outlander Phev 2013,"Posted on 19 Sep 11:17 am, Dikwella, Matara955views",Mitsubishi,Outlander,0,Phev,2013,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","108,000 km","Rs 14,500,000"
https://ikman.lk/en/ad/mitsubishi-outlander-fully-loaded-2015-for-sale-colombo-3,Mitsubishi Outlander Fully Loaded 2015,"Posted on 24 Sep 10:34 am, Colombo 2, Colombo1074views",Mitsubishi,Outlander,0,Fully Loaded,2015,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","112,000 km","Rs 21,000,000"
https://ikman.lk/en/ad/mitsubishi-outlander-phev-hybrid-2014-for-sale-colombo-12,Mitsubishi Outlander PHEV Hybrid 2014,"Posted on 06 Sep 3:41 pm, Boralesgamuwa, Colombo2185views",Mitsubishi,Outlander,0,PHEV Hybrid ,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,990 cc","100,596 km","Rs 13,990,000"
https://ikman.lk/en/ad/mitsubishi-outlander-phev-full-option-2013-for-sale-colombo-12,Mitsubishi Outlander PHEV FULL OPTION 2013,"Posted on 02 Sep 11:22 am, Colombo 6, Colombo1042views",Mitsubishi,Outlander,0,PHEV  FULL OPTION ,2013,Used,Automatic,SUV / 4x4,Hybrid,"1,990 cc","97,755 km","Rs 14,490,000"
https://ikman.lk/en/ad/mitsubishi-outlander-phev-2015-for-sale-colombo-521,Mitsubishi Outlander 2015,"Posted on 15 Aug 8:54 pm, Homagama, Colombo2794views",Mitsubishi,Outlander,0,2015,2015,Used,Automatic,Station wagon,Hybrid,"1,999 cc","200,699 km","Rs 17,800,000"
https://ikman.lk/en/ad/mitsubishi-outlander-phv-2013-for-sale-matara,Mitsubishi Outlander PHV 2013,"Posted on 08 Aug 2:34 pm, Dikwella, Matara4044views",Mitsubishi,Outlander,0,PHV,2013,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","108,000 km","Rs 13,900,000"
https://ikman.lk/en/ad/mitsubishi-pajero-io-1999-for-sale-colombo-103,Mitsubishi Pajero 1999,"Posted on 24 Sep 11:23 am, Piliyandala, Colombo6254views",Mitsubishi,Pajero,0,1999,1999,Used,Manual,SUV / 4x4,Petrol,"1,830 cc","211,000 km","Rs 4,650,000"
https://ikman.lk/en/ad/mitsubishi-lancer-box-1980-for-sale-matale-78,Mitsubishi Lancer 1980,"Posted on 22 Sep 5:00 pm, Matale City, Matale709views",Mitsubishi,Lancer,0,Mitsubishi,1980,Used,Manual,Saloon,Petrol,"1,400 cc","50,000 km","Rs 650,000"
https://ikman.lk/en/ad/mitsubishi-lancer-flat-light-1978-for-sale-colombo-50,Mitsubishi Lancer 1978,"Posted on 20 Sep 9:03 am, Nugegoda, Colombo1143views",Mitsubishi,Lancer,0,Mitsubishi,1978,Used,Manual,Coup̩/Sports,Petrol,"1,400 cc","55,000 km","Rs 650,000"
https://ikman.lk/en/ad/mitsubishi-libero-car-1999-for-sale-kandy-1,Mitsubishi Libero Car 1999,"Posted on 18 Sep 4:46 pm, Pilimatalawa, Kandy601views",Mitsubishi,Libero,0,Car,1999,Used,Manual,Station wagon,Petrol,"1,290 cc","177,000 km","Rs 1,975,000"
https://ikman.lk/en/ad/mitsubishi-lancer-wagon-1979-for-sale-kalutara,Mitsubishi Lancer 1979,"Posted on 23 Sep 4:42 pm, Horana, Kalutara340views",Mitsubishi,Lancer,0,1979,1979,Used,Manual,Station wagon,Petrol,"1,400 cc","91,000 km","Rs 675,000"
https://ikman.lk/en/ad/mitsubishi-lancer-cs1-2008-for-sale-colombo-121,Mitsubishi Lancer CS1 2008,"Posted on 24 Sep 12:21 pm, Malabe, Colombo1244views",Mitsubishi,Lancer,0,CS1,2008,Used,Manual,Saloon,Petrol,"1,290 cc","173,000 km","Rs 4,700,000"
https://ikman.lk/en/ad/mitsubishi-lancer-box-1983-for-sale-kalutara-8,Mitsubishi Lancer Box 1983,"Posted on 11 Sep 3:30 pm, Horana, Kalutara1908views",Mitsubishi,Lancer,0,Lancer Box,1983,Used,Manual,Saloon,Petrol,"1,410 cc","99,000 km","Rs 985,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1980-for-sale-colombo-241,Mitsubishi Lancer 1980,"Posted on 11 Sep 1:49 am, Maharagama, Colombo3501views",Mitsubishi,Lancer,0,1980,1980,Used,Manual,0,Petrol,"1,400 cc","135,000 km","Rs 675,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1985-for-sale-kurunegala-58,Mitsubishi Lancer 1985,"Posted on 16 Sep 1:18 pm, Kurunegala City, Kurunegala1968views",Mitsubishi,Lancer,0,1985,1985,Used,Manual,Saloon,Petrol,"1,410 cc","200,000 km","Rs 1,140,000"
https://ikman.lk/en/ad/mitsubishi-lancer-ck2-2001-for-sale-kurunegala-1,Mitsubishi Lancer CK2 2001,"Posted on 12 Sep 5:18 pm, Kurunegala City, Kurunegala5269views",Mitsubishi,Lancer,0,CK2,2001,Used,Manual,Saloon,Petrol,"1,500 cc","29,494 km","Rs 3,750,000"
https://ikman.lk/en/ad/mitsubishi-lancer-cs1-2001-for-sale-kandy-1,Mitsubishi Lancer CS1 2001,"Posted on 09 Sep 4:11 pm, Peradeniya, Kandy2628views",Mitsubishi,Lancer,0,CS1,2001,Used,Manual,Saloon,Petrol,"1,300 cc","100,000 km","Rs 3,900,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1979-for-sale-matale-6,Mitsubishi Lancer 1979,"Posted on 07 Sep 3:59 pm, Pallepola, Matale1683views",Mitsubishi,Lancer,0,1979,1979,Used,Manual,Saloon,Petrol,"1,400 cc","46,572 km","Rs 650,000"
https://ikman.lk/en/ad/mitsubishi-lancer-box-1985-for-sale-kandy-4,Mitsubishi Lancer box 1985,"Posted on 18 Sep 10:37 am, Kandy City, Kandy3279views",Mitsubishi,Lancer,0,box,1985,Used,Manual,Saloon,Petrol,"1,400 cc","319,200 km","Rs 765,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1979-for-sale-colombo-191,Mitsubishi Lancer 1979,"Posted on 03 Sep 5:50 pm, Moratuwa, Colombo1597views",Mitsubishi,Lancer,0,1979,1979,Used,Manual,Station wagon,Petrol,"1,400 cc","300,000 km","Rs 900,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1984-for-sale-colombo-162,Mitsubishi Lancer 1984,"Posted on 24 Sep 4:07 pm, Nugegoda, Colombo1914views",Mitsubishi,Lancer,0,0,1984,Used,Manual,Saloon,Petrol,"1,500 cc","450,000 km","Rs 400,000"
https://ikman.lk/en/ad/mitsubishi-galant-1980-for-sale-kurunegala,Mitsubishi Galant 1980,"Posted on 02 Sep 12:47 pm, Kurunegala City, Kurunegala1312views",Mitsubishi,Galant,0,0,1980,Used,Manual,Saloon,Petrol,"1,600 cc","220,000 km","Rs 900,000"
https://ikman.lk/en/ad/mitsubishi-lancer-wagon-car-1980-for-sale-kegalle,Mitsubishi Lancer wagon Car 1980,"Posted on 01 Sep 3:32 pm, Kegalle City, Kegalle2030views",Mitsubishi,Lancer,0,wagon Car,1980,Used,Manual,0,Petrol,"1,400 cc","200,000 km","Rs 500,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1983-for-sale-colombo-16,Mitsubishi Lancer 1983,"Posted on 31 Aug 11:25 am, Malabe, Colombo1665views",Mitsubishi,Lancer,0,0,1983,Used,Manual,Saloon,Petrol,"1,200 cc","200,000 km","Rs 1,190,000"
https://ikman.lk/en/ad/mitsubishi-lancer-evolution-8-mr-hks-2005-for-sale-colombo,Mitsubishi Lancer Evolution 8 MR HKS 2005,"Posted on 31 Aug 1:00 am, Kohuwala, Colombo9364views",Mitsubishi,Lancer,0,Evolution 8 MR HKS,2005,Used,Manual,Coup̩/Sports,Petrol,"2,000 cc","128,000 km","Rs 13,500,000"
https://ikman.lk/en/ad/mitsubishi-lancer-ck2-sport-2004-for-sale-gampaha,Mitsubishi Lancer CK2 Sport 2004,"Posted on 29 Aug 6:56 pm, Wattala, Gampaha11694views",Mitsubishi,Lancer,0,CK2 Sport ,2004,Used,Manual,0,Petrol,"1,500 cc","160,000 km","Rs 4,150,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1984-for-sale-kandy-87,Mitsubishi Lancer 1984,"Posted on 26 Aug 12:13 pm, Peradeniya, Kandy2235views",Mitsubishi,Lancer,0,0,1984,Used,Manual,Saloon,Petrol,"1,500 cc","261,000 km","Rs 1,375,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1982-for-sale-jaffna-1,Mitsubishi Lancer 1982,"Posted on 24 Aug 10:09 am, Nallur, Jaffna1549views",Mitsubishi,Lancer,0,0,1982,Used,Manual,Saloon,Petrol,"1,400 cc","120,000 km","Rs 925,000"
https://ikman.lk/en/ad/mitsubishi-lancer-ck1a-1997-for-sale-colombo,Mitsubishi Lancer CK1A 1997,"Posted on 23 Sep 1:58 pm, Rajagiriya, Colombo11389views",Mitsubishi,Lancer,0,CK1A,1997,Used,Manual,Saloon,Petrol,"1,500 cc","218,400 km","Rs 3,500,000"
https://ikman.lk/en/ad/mitsubishi-cb1-1993-for-sale-gampaha,Mitsubishi CB1 1993,"Posted on 22 Aug 1:39 pm, Negombo, Gampaha2214views",Mitsubishi,Other Model,0,CB1,1993,Used,Manual,Saloon,Petrol,"1,200 cc","300,000 km","Rs 2,490,000"
https://ikman.lk/en/ad/mitsubishi-lancer-1984-for-sale-colombo-161,Mitsubishi Lancer 1984,"Posted on 18 Aug 12:11 pm, Kaduwela, Colombo2543views",Mitsubishi,Lancer,0,0,1984,Used,Manual,Saloon,Petrol,"1,258 cc","60,000 km","Rs 550,000"
https://ikman.lk/en/ad/mitsubishi-lancer-cs1-asnder-2008-for-sale-colombo,Mitsubishi Lancer CS1 Asnder 2008,"Posted on 17 Aug 9:15 pm, Moratuwa, Colombo12249views",Mitsubishi,Lancer,0,CS1 Asnder,2008,Used,Manual,Saloon,Petrol,"1,300 cc","175,985 km","Rs 4,700,000"
https://ikman.lk/en/ad/mitsubishi-lancer-fiore-1983-for-sale-colombo-1,Mitsubishi Lancer FIORE 1983,"Posted on 08 Sep 9:40 am, Nugegoda, Colombo1024views",Mitsubishi,Lancer,0,FIORE,1983,Used,Manual,Saloon,Petrol,"1,300 cc","120,000 km","Rs 1,075,000"
https://ikman.lk/en/ad/mitsubishi-lancer-2007-for-sale-hambantota,Mitsubishi Lancer 2007,"Posted on 06 Aug 8:11 pm, Tissamaharama, Hambantota10958views",Mitsubishi,Lancer,0,Mitsubishi,2007,Used,Manual,Saloon,Petrol,"1,500 cc","174,311 km","Rs 9,000,000"
https://ikman.lk/en/ad/mitsubishi-lancer-fury-1985-for-sale-kurunegala-1,Mitsubishi Lancer Fury 1985,"Posted on 05 Aug 3:37 pm, Hettipola, Kurunegala3715views",Mitsubishi,Lancer,0,Fury,1985,Used,Manual,Saloon,Petrol,"1,460 cc","150,000 km","Rs 725,000"
https://ikman.lk/en/ad/mitsubishi-lancer-ck2-1999-for-sale-colombo-18,Mitsubishi Lancer CK2 1999,"Posted on 25 Aug 8:48 pm, Kaduwela, Colombo4208views",Mitsubishi,Lancer,0,CK2,1999,Used,Manual,Saloon,Petrol,"1,500 cc","197,332 km","Rs 3,500,000"
https://ikman.lk/en/ad/mitsubishi-lancer-wagon-1975-for-sale-colombo-5,Mitsubishi Lancer Wagon 1975,"Posted on 08 Aug 6:47 am, Maharagama, Colombo3439views",Mitsubishi,Lancer,0,Wagon,1975,Used,Manual,Hatchback,Petrol,"1,400 cc","168,000 km","Rs 750,000"
https://ikman.lk/en/ad/mitsubishi-lancer-cb2-1993-for-sale-ratnapura-2,Mitsubishi Lancer CB2 1993,"Posted on 02 Aug 9:47 am, Embilipitiya, Ratnapura6538views",Mitsubishi,Lancer,0,Lancer CB2,1993,Used,Manual,Saloon,Petrol,"1,500 cc","193,000 km","Rs 1,800,000"
https://ikman.lk/en/ad/mitsubishi-lancer-cb1-1996-for-sale-kandy,Mitsubishi Lancer 1996,"Posted on 01 Aug 2:10 pm, Madawala Bazaar, Kandy6620views",Mitsubishi,Lancer,0,1996,1996,Used,Manual,Saloon,Petrol,"1,300 cc","226,800 km","Rs 1,950,000"
https://ikman.lk/en/ad/mitsubishi-lancer-box-1983-for-sale-gampaha-348,Mitsubishi Lancer Box 1983,"Posted on 29 Jul 10:22 am, Gampaha City, Gampaha2014views",Mitsubishi,Lancer,0,Box,1983,Used,Manual,Saloon,Petrol,"1,500 cc","29,949 km","Rs 1,450,000"
https://ikman.lk/en/ad/mitsubishi-lancer-flat-light-1979-for-sale-colombo-11,Mitsubishi Lancer Flat Light 1979,"Posted on 31 Jul 8:56 am, Kesbewa, Colombo4310views",Mitsubishi,Lancer,0,Flat Light,1979,Used,Manual,0,Petrol,"1,400 cc","200,000 km","Rs 530,000"
https://ikman.lk/en/ad/mitsubishi-galant-1989-for-sale-polonnaruwa-1,Mitsubishi Galant 1989,"Posted on 27 Jul 8:32 am, Polonnaruwa City, Polonnaruwa8951views",Mitsubishi,Galant,0,0,1989,Used,Manual,Saloon,Petrol,"1,800 cc","180,000 km","Rs 1,250,000"
https://ikman.lk/en/ad/mitsubishi-4dr-1980-for-sale-kalutara,Mitsubishi 4DR 1980,"Posted on 24 Sep 11:24 am, Matugama, Kalutara",Mitsubishi,4DR,0,0,1980,Used,Manual,0,Diesel,"2,600 cc","95,826 km","Rs 3,800,000"
https://ikman.lk/en/ad/mitsubishi-lancer-cb-8-1994-for-sale-gampaha,Mitsubishi Lancer CB 8 1994,"Posted on 23 Sep 1:56 pm, Wattala, Gampaha802views",Mitsubishi,Lancer,0,CB 8,1994,Used,Manual,Saloon,Diesel,"2,000 cc","208,000 km","Rs 2,011,400"
https://ikman.lk/en/ad/mitsubishi-montero-sport-2008-for-sale-colombo-126,Mitsubishi Montero Sport 2008,"Posted on 23 Sep 11:33 am, Kotte, Colombo217views",Mitsubishi,Montero,0,Sport,2008,Used,Manual,SUV / 4x4,Diesel,"2,800 cc","174,000 km","Rs 10,300,000"
https://ikman.lk/en/ad/mitsubishi-pajero-1988-for-sale-colombo-147,Mitsubishi Pajero 1988,"Posted on 23 Sep 1:20 pm, Malabe, Colombo218views",Mitsubishi,Pajero,0,0,1988,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","288,000 km","Rs 5,095,000"
https://ikman.lk/en/ad/mitsubishi-pajero-1985-for-sale-colombo-159,Mitsubishi Pajero 1985,"Posted on 23 Sep 1:20 pm, Malabe, Colombo335views",Mitsubishi,Pajero,0,Mitsubishi,1985,Used,Manual,SUV / 4x4,Diesel,"2,350 cc","300,000 km","Rs 3,895,000"
https://ikman.lk/en/ad/mitsubishi-l200-1994-for-sale-kegalle,Mitsubishi L200 1994,"Posted on 23 Sep 10:55 am, Warakapola, Kegalle117views",Mitsubishi,L200,0,0,1994,Used,Manual,SUV / 4x4,Diesel,"2,400 cc","290,000 km","Rs 4,300,000"
https://ikman.lk/en/ad/mitsubishi-montero-diesal-brand-new-2001-for-sale-colombo,Mitsubishi Montero Diesal Brand new 2001,"Posted on 22 Sep 7:10 pm, Kohuwala, Colombo829views",Mitsubishi,Montero,0,Diesal Brand new,2001,Used,Manual,SUV / 4x4,Diesel,"2,800 cc","198,000 km","Rs 11,950,000"
https://ikman.lk/en/ad/mitsubishi-pajero-1992-for-sale-puttalam,Mitsubishi Pajero 1992,"Posted on 16 Sep 3:39 pm, Marawila, Puttalam2081views",Mitsubishi,Pajero,0,0,1992,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","200,000 km","Rs 6,600,000"
https://ikman.lk/en/ad/mitsubishi-4dr-1956-for-sale-gampaha,Mitsubishi 4DR 1956,"Posted on 16 Sep 12:04 pm, Kiribathgoda, Gampaha2219views",Mitsubishi,4DR,0,0,1956,Used,Manual,0,Diesel,"1,990 cc","562,800 km","Rs 1,575,000"
https://ikman.lk/en/ad/mitsubishi-pajero-intercooler-1993-for-sale-puttalam-1,Mitsubishi Pajero intercooler 1993,"Posted on 15 Sep 12:54 pm, Dankotuwa, Puttalam2285views",Mitsubishi,Pajero,0,intercooler,1993,Used,Manual,Saloon,Diesel,"2,800 cc","225,000 km","Rs 7,325,000"
https://ikman.lk/en/ad/mitsubishi-l200-44-four-wheel-2003-for-sale-colombo,Mitsubishi L200 2003,"Posted on 20 Sep 2:24 pm, Piliyandala, Colombo849views",Mitsubishi,L200,0,2003,2003,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","300,000 km","Rs 7,500,000"
https://ikman.lk/en/ad/mitsubishi-l200-1999-for-sale-anuradhapura,Mitsubishi L200 1999,"Posted on 11 Sep 12:16 pm, Anuradhapura City, Anuradhapura831views",Mitsubishi,L200,0,1999,1999,Used,Manual,SUV / 4x4,Diesel,"2,200 cc","240,000 km","Rs 3,700,000"
https://ikman.lk/en/ad/mitsubishi-strada-l200-double-cab-1990-for-sale-kegalle,Mitsubishi Strada L200 Double Cab 1990,"Posted on 09 Sep 8:40 am, Warakapola, Kegalle962views",Mitsubishi,Strada,0,L200 Double Cab,1990,Used,Manual,SUV / 4x4,Diesel,"2,800 cc","233,440 km","Rs 4,050,000"
https://ikman.lk/en/ad/mitsubishi-l200-double-cab-4wd-gd-2000-for-sale-colombo-1,Mitsubishi L200 DOUBLE CAB 4WD GD- 2000,"Posted on 17 Sep 4:07 pm, Homagama, Colombo10968views",Mitsubishi,L200,0,DOUBLE CAB 4WD GD-,2000,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","200,000 km","Rs 4,975,000"
https://ikman.lk/en/ad/mitsubishi-pajero-1991-for-sale-colombo-59,Mitsubishi Pajero 1991,"Posted on 04 Sep 9:55 pm, Piliyandala, Colombo2298views",Mitsubishi,Pajero,0,Mitsubishi,1991,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","225,000 km","Rs 8,500,000"
https://ikman.lk/en/ad/mitsubishi-4dr-1981-for-sale-colombo,Mitsubishi 4DR 1981,"Posted on 02 Sep 5:36 pm, Homagama, Colombo2522views",Mitsubishi,4DR,0,1981,1981,Used,Manual,SUV / 4x4,Diesel,"2,659 cc","352,800 km","Rs 2,400,000"
https://ikman.lk/en/ad/mitsubishi-4dr-1978-for-sale-colombo-3,Mitsubishi 4DR 1978,"Posted on 01 Sep 2:36 pm, Kohuwala, Colombo2168views",Mitsubishi,4DR,0,0,1978,Used,Manual,SUV / 4x4,Diesel,"2,600 cc","210,000 km","Rs 3,675,000"
https://ikman.lk/en/ad/mitsubishi-chariot-1997-for-sale-colombo-11,Mitsubishi Chariot 1997,"Posted on 17 Sep 3:11 pm, Rajagiriya, Colombo922views",Mitsubishi,Chariot,0,0,1997,Used,Manual,Coup̩/Sports,Diesel,"2,000 cc","337,000 km","Rs 2,950,000"
https://ikman.lk/en/ad/mitsubishi-l200-double-cab-1992-for-sale-badulla,Mitsubishi L200 Double cab 1992,"Posted on 31 Aug 1:19 pm, Bandarawela, Badulla3538views",Mitsubishi,L200,0,Double cab,1992,Used,Manual,MPV,Diesel,"2,500 cc","259,000 km","Rs 3,400,000"
https://ikman.lk/en/ad/mitsubishi-pajero-mk-1-1990-for-sale-ratnapura-1,Mitsubishi Pajero Mk-1 1990,"Posted on 03 Sep 2:53 pm, Balangoda, Ratnapura2149views",Mitsubishi,Pajero,0,Mk-1,1990,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","325,000 km","Rs 6,350,000"
https://ikman.lk/en/ad/mitsubishi-l200-uk-edition-2007-for-sale-gampaha,Mitsubishi L200 UK Edition 2007,"Posted on 25 Aug 10:41 pm, Kiribathgoda, Gampaha3476views",Mitsubishi,L200,0,UK Edition,2007,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","150,000 km","Rs 9,000,000"
https://ikman.lk/en/ad/mitsubishi-strada-1993-for-sale-gampaha-55,Mitsubishi Strada 1993,"Posted on 22 Aug 8:26 am, Gampaha City, Gampaha2387views",Mitsubishi,Strada,0,0,1993,Used,Manual,SUV / 4x4,Diesel,"2,470 cc","329,297 km","Rs 5,200,000"
https://ikman.lk/en/ad/mitsubishi-l200-1997-for-sale-gampaha-1,Mitsubishi L200 1997,"Posted on 21 Aug 2:40 pm, Nittambuwa, Gampaha2326views",Mitsubishi,L200,0,0,1997,Used,Manual,0,Diesel,"3,000 cc","180,000 km","Rs 6,400,000"
https://ikman.lk/en/ad/mitsubishi-l200-1992-for-sale-gampaha-17,Mitsubishi L200 1992,"Posted on 08 Sep 12:19 pm, Kadawatha, Gampaha1603views",Mitsubishi,L200,0,0,1992,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","100,000 km","Rs 3,700,000"
https://ikman.lk/en/ad/mitsubishi-l200-beige-2001-for-sale-colombo,Mitsubishi L200 2001,"Posted on 11 Aug 12:18 pm, Nugegoda, Colombo2826views",Mitsubishi,L200,0,Mitsubishi L200 2001,2001,Used,Manual,Saloon,Diesel,"2,500 cc","235,806 km","Rs 5,500,000"
https://ikman.lk/en/ad/mitsubishi-4dr-5-jeep-1980-for-sale-anuradhapura,Mitsubishi 4DR 5 JEEP 1980,"Posted on 08 Sep 2:31 pm, Anuradhapura City, Anuradhapura3305views",Mitsubishi,4DR,0,5 JEEP ,1980,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","150,000 km","Rs 3,500,000"
https://ikman.lk/en/ad/mitsubishi-4dr-1967-for-sale-mullativu-1,Mitsubishi 4DR 1967,"Posted on 08 Aug 8:47 pm, Mullativu City, Mullativu1764views",Mitsubishi,4DR,0,1967,1967,Used,Manual,MPV,Diesel,"1,500 cc","200,000 km","Rs 2,800,000"
https://ikman.lk/en/ad/mitsubishi-strada-1994-for-sale-gampaha-2,Mitsubishi Strada 1994,"Posted on 06 Sep 6:23 pm, Kelaniya, Gampaha1126views",Mitsubishi,Strada,0,0,1994,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","243,600 km","Rs 4,200,000"
https://ikman.lk/en/ad/mitsubishi-4dr-1969-for-sale-anuradhapura,Mitsubishi 4DR 1969,"Posted on 08 Sep 12:22 am, Anuradhapura City, Anuradhapura4126views",Mitsubishi,4DR,0,0,1969,Used,Manual,SUV / 4x4,Diesel,"1,565 cc","100,000 km","Rs 2,850,000"
https://ikman.lk/en/ad/mitsubishi-4dr-j44-1980-for-sale-colombo-3,Mitsubishi 4DR 1980,"Posted on 30 Jul 11:07 am, Kohuwala, Colombo3329views",Mitsubishi,4DR,0,Mitsubishi,1980,Used,Manual,0,Diesel,"2,959 cc","300,000 km","Rs 3,000,000"
https://ikman.lk/en/ad/mitsubishi-l200-1993-for-sale-puttalam,Mitsubishi L200 1993,"Posted on 28 Jul 10:47 am, Wennappuwa, Puttalam2001views",Mitsubishi,L200,0,0,1993,Used,Manual,0,Diesel,"2,300 cc","300,000 km","Rs 3,350,000"
https://ikman.lk/en/ad/mitsubishi-l200-safari-cab-2008-for-sale-puttalam-3,Mitsubishi L200 Safari Cab 2008,"Posted on 28 Aug 1:38 pm, Puttalam City, Puttalam1925views",Mitsubishi,L200,0,Safari Cab,2008,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","102,000 km","Rs 4,750,000"
https://ikman.lk/en/ad/mitsubishi-4dr-j44-1978-for-sale-matale,Mitsubishi 4DR 1978,"Posted on 27 Jul 10:06 am, Dambulla, Matale3921views",Mitsubishi,4DR,0,Mitsubishi,1978,Used,Manual,SUV / 4x4,Diesel,"2,659 cc","50,000 km","Rs 4,250,000"
https://ikman.lk/en/ad/mitsubishi-montero-anniversary-2004-for-sale-gampaha,Mitsubishi Montero Anniversary 2004,"Posted on 23 Sep 10:28 pm, Gampaha City, Gampaha1295views",Mitsubishi,Montero,0,Montero Anniversary,2004,Used,Tiptronic,SUV / 4x4,Petrol,"3,800 cc","145,000 km","Rs 14,750,000"
https://ikman.lk/en/ad/mitsubishi-eclipse-cross-g-plus-fully-loaded-2019-for-sale-colombo-2,Mitsubishi Eclipse Cross G Plus/fully Loaded 2019,"Posted on 20 Sep 3:46 pm, Kohuwala, Colombo441views",Mitsubishi,Eclipse Cross,0,G Plus/fully Loaded,2019,Used,Tiptronic,SUV / 4x4,Petrol,"1,500 cc","67,000 km","Rs 19,390,000"
https://ikman.lk/en/ad/mitsubishi-montero-v6-fully-loaded-2003-for-sale-gampaha,Mitsubishi Montero v6 Fully Loaded 2003,"Posted on 20 Sep 3:47 pm, Gampaha City, Gampaha1280views",Mitsubishi,Montero,0,v6 Fully Loaded,2003,Used,Tiptronic,SUV / 4x4,Petrol,"3,800 cc","113,000 km","Rs 14,500,000"
https://ikman.lk/en/ad/mitsubishi-montero-v6-anniversary-2004-for-sale-gampaha,Mitsubishi Montero v6 Anniversary 2004,"Posted on 13 Sep 10:55 pm, Gampaha City, Gampaha2164views",Mitsubishi,Montero,0,v6 Anniversary,2004,Used,Tiptronic,SUV / 4x4,Petrol,"3,800 cc","160,000 km","Rs 15,250,000"
